Machine,Time,Temp,Vibration,Avg_Temp,Temp_Dev,Alert
2337,2337,299.2K,1434,N/A,0.0K,✅ Normal Operation
2338,2338,299.2K,1877,N/A,0.0K,✅ Normal Operation
2339,2339,299.3K,1651,N/A,0.0K,✅ Normal Operation
2340,2340,299.2K,1466,N/A,0.0K,✅ Normal Operation
2341,2341,299.1K,1479,N/A,0.0K,✅ Normal Operation
2342,2342,299.1K,1409,N/A,0.0K,✅ Normal Operation
2343,2343,299.2K,1674,N/A,0.0K,✅ Normal Operation
2344,2344,299.1K,1305,N/A,0.0K,✅ Normal Operation
2345,2345,299.2K,1755,N/A,0.0K,✅ Normal Operation
2346,2346,299.2K,1475,N/A,0.0K,✅ Normal Operation
2347,2347,299.2K,1402,N/A,0.0K,✅ Normal Operation
2348,2348,299.2K,1410,N/A,0.0K,✅ Normal Operation
2349,2349,299.2K,1436,N/A,0.0K,✅ Normal Operation
2350,2350,299.3K,1386,N/A,0.0K,✅ Normal Operation
2351,2351,299.3K,1744,N/A,0.0K,✅ Normal Operation
2352,2352,299.2K,1393,N/A,0.0K,✅ Normal Operation
2353,2353,299.3K,1422,N/A,0.0K,✅ Normal Operation
2354,2354,299.2K,1841,N/A,0.0K,✅ Normal Operation
2355,2355,299.3K,1433,N/A,0.0K,✅ Normal Operation
2356,2356,299.3K,1305,N/A,0.0K,✅ Normal Operation
2357,2357,299.3K,1498,N/A,0.0K,✅ Normal Operation
2358,2358,299.3K,1772,N/A,0.0K,✅ Normal Operation
2359,2359,299.2K,1381,N/A,0.0K,✅ Normal Operation
2360,2360,299.3K,1413,N/A,0.0K,✅ Normal Operation
2361,2361,299.2K,1388,N/A,0.0K,✅ Normal Operation
2362,2362,299.2K,1631,N/A,0.0K,✅ Normal Operation
2363,2363,299.3K,1520,N/A,0.0K,✅ Normal Operation
2364,2364,299.3K,1510,N/A,0.0K,✅ Normal Operation
2365,2365,299.2K,1366,N/A,0.0K,✅ Normal Operation
2366,2366,299.4K,1845,N/A,0.0K,✅ Normal Operation
2367,2367,299.3K,1485,N/A,0.0K,✅ Normal Operation
2368,2368,299.3K,1496,N/A,0.0K,✅ Normal Operation
2369,2369,299.3K,1468,N/A,0.0K,✅ Normal Operation
2370,2370,299.2K,1856,N/A,0.0K,✅ Normal Operation
2371,2371,299.2K,1620,N/A,0.0K,✅ Normal Operation
2372,2372,299.3K,1409,N/A,0.0K,✅ Normal Operation
2373,2373,299.3K,1404,N/A,0.0K,✅ Normal Operation
2374,2374,299.2K,1350,N/A,0.0K,✅ Normal Operation
2375,2375,299.2K,1538,N/A,0.0K,✅ Normal Operation
2376,2376,299.2K,1476,N/A,0.0K,✅ Normal Operation
2377,2377,299.2K,1364,N/A,0.0K,✅ Normal Operation
2378,2378,299.2K,1582,N/A,0.0K,✅ Normal Operation
2379,2379,299.1K,1348,N/A,0.0K,✅ Normal Operation
2380,2380,299.1K,1450,N/A,0.0K,✅ Normal Operation
2381,2381,299.0K,1242,N/A,0.0K,✅ Normal Operation
2382,2382,299.1K,1493,N/A,0.0K,✅ Normal Operation
2383,2383,299.1K,1601,N/A,0.0K,✅ Normal Operation
2384,2384,299.1K,1568,N/A,0.0K,✅ Normal Operation
2385,2385,299.1K,1506,N/A,0.0K,✅ Normal Operation
2386,2386,299.1K,1524,N/A,0.0K,✅ Normal Operation
2387,2387,299.1K,1543,N/A,0.0K,✅ Normal Operation
2388,2388,299.2K,1474,N/A,0.0K,✅ Normal Operation
2389,2389,299.2K,1526,N/A,0.0K,✅ Normal Operation
2390,2390,299.2K,1867,N/A,0.0K,✅ Normal Operation
2391,2391,299.2K,1487,N/A,0.0K,✅ Normal Operation
2392,2392,299.2K,1580,N/A,0.0K,✅ Normal Operation
2393,2393,299.2K,1340,N/A,0.0K,✅ Normal Operation
2394,2394,299.2K,1544,N/A,0.0K,✅ Normal Operation
2395,2395,299.2K,1488,N/A,0.0K,✅ Normal Operation
2396,2396,299.2K,1742,N/A,0.0K,✅ Normal Operation
2397,2397,299.1K,1592,N/A,0.0K,✅ Normal Operation
2398,2398,299.2K,1582,N/A,0.0K,✅ Normal Operation
2399,2399,299.2K,1490,N/A,0.0K,✅ Normal Operation
2400,2400,299.2K,1594,N/A,0.0K,✅ Normal Operation
2401,2401,299.2K,1462,N/A,0.0K,✅ Normal Operation
2402,2402,299.2K,1367,N/A,0.0K,✅ Normal Operation
2403,2403,299.2K,1325,N/A,0.0K,✅ Normal Operation
2404,2404,299.2K,1448,N/A,0.0K,✅ Normal Operation
2405,2405,299.1K,2008,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
2406,2406,299.1K,1498,N/A,0.0K,✅ Normal Operation
2407,2407,299.1K,1437,N/A,0.0K,✅ Normal Operation
2408,2408,299.1K,1499,N/A,0.0K,✅ Normal Operation
2409,2409,299.0K,1356,N/A,0.0K,✅ Normal Operation
2410,2410,299.1K,1539,N/A,0.0K,✅ Normal Operation
2411,2411,299.1K,1689,N/A,0.0K,✅ Normal Operation
2412,2412,299.0K,1559,N/A,0.0K,✅ Normal Operation
2413,2413,299.1K,1408,N/A,0.0K,✅ Normal Operation
2414,2414,299.0K,1886,N/A,0.0K,✅ Normal Operation
2415,2415,299.1K,1415,N/A,0.0K,✅ Normal Operation
2416,2416,299.1K,1587,N/A,0.0K,✅ Normal Operation
2417,2417,299.0K,1571,N/A,0.0K,✅ Normal Operation
2418,2418,298.9K,1576,N/A,0.0K,✅ Normal Operation
2419,2419,298.9K,1660,N/A,0.0K,✅ Normal Operation
2420,2420,298.9K,1328,N/A,0.0K,✅ Normal Operation
2421,2421,298.8K,1450,N/A,0.0K,✅ Normal Operation
2422,2422,298.9K,2384,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
2423,2423,298.8K,1443,N/A,0.0K,✅ Normal Operation
2424,2424,298.9K,2022,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
2425,2425,298.9K,1828,N/A,0.0K,✅ Normal Operation
2426,2426,298.8K,1472,N/A,0.0K,✅ Normal Operation
2427,2427,298.9K,1372,N/A,0.0K,✅ Normal Operation
2428,2428,298.9K,1855,N/A,0.0K,✅ Normal Operation
2429,2429,299.0K,1377,N/A,0.0K,✅ Normal Operation
2430,2430,298.9K,1432,N/A,0.0K,✅ Normal Operation
2431,2431,298.9K,1335,N/A,0.0K,✅ Normal Operation
2432,2432,298.9K,1411,N/A,0.0K,✅ Normal Operation
2433,2433,298.9K,1510,N/A,0.0K,✅ Normal Operation
2434,2434,299.0K,1441,N/A,0.0K,✅ Normal Operation
2435,2435,299.0K,1358,N/A,0.0K,✅ Normal Operation
2436,2436,298.9K,1686,N/A,0.0K,✅ Normal Operation
2437,2437,299.0K,1662,N/A,0.0K,✅ Normal Operation
2438,2438,299.1K,1426,N/A,0.0K,✅ Normal Operation
2439,2439,299.1K,1330,N/A,0.0K,✅ Normal Operation
2440,2440,299.1K,1693,N/A,0.0K,✅ Normal Operation
2441,2441,299.1K,1426,N/A,0.0K,✅ Normal Operation
2442,2442,299.1K,1676,N/A,0.0K,✅ Normal Operation
2443,2443,299.1K,1332,N/A,0.0K,✅ Normal Operation
2444,2444,299.1K,1647,N/A,0.0K,✅ Normal Operation
2445,2445,299.2K,1267,N/A,0.0K,✅ Normal Operation
2446,2446,299.2K,1375,N/A,0.0K,✅ Normal Operation
2447,2447,299.3K,1422,N/A,0.0K,✅ Normal Operation
2448,2448,299.3K,1408,N/A,0.0K,✅ Normal Operation
2449,2449,299.4K,1440,N/A,0.0K,✅ Normal Operation
2450,2450,299.3K,1772,N/A,0.0K,✅ Normal Operation
2451,2451,299.2K,1492,N/A,0.0K,✅ Normal Operation
2452,2452,299.2K,1650,N/A,0.0K,✅ Normal Operation
2453,2453,299.1K,2329,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
2454,2454,299.0K,1648,N/A,0.0K,✅ Normal Operation
2455,2455,299.0K,1653,N/A,0.0K,✅ Normal Operation
2456,2456,299.0K,1946,N/A,0.0K,✅ Normal Operation
2457,2457,299.1K,1555,N/A,0.0K,✅ Normal Operation
2458,2458,299.0K,1661,N/A,0.0K,✅ Normal Operation
2459,2459,299.0K,1434,N/A,0.0K,✅ Normal Operation
2460,2460,299.0K,1297,N/A,0.0K,✅ Normal Operation
2461,2461,299.0K,1466,N/A,0.0K,✅ Normal Operation
2462,2462,298.9K,1517,N/A,0.0K,✅ Normal Operation
2463,2463,298.9K,1742,N/A,0.0K,✅ Normal Operation
2464,2464,298.9K,1580,N/A,0.0K,✅ Normal Operation
2465,2465,298.9K,1534,N/A,0.0K,✅ Normal Operation
2466,2466,298.9K,1481,N/A,0.0K,✅ Normal Operation
2467,2467,299.0K,1429,N/A,0.0K,✅ Normal Operation
2468,2468,298.9K,1574,N/A,0.0K,✅ Normal Operation
2469,2469,298.9K,1524,N/A,0.0K,✅ Normal Operation
2470,2470,299.0K,1507,N/A,0.0K,✅ Normal Operation
2471,2471,298.9K,1467,N/A,0.0K,✅ Normal Operation
2472,2472,298.9K,1301,N/A,0.0K,✅ Normal Operation
2473,2473,298.9K,1429,N/A,0.0K,✅ Normal Operation
2474,2474,298.9K,1555,N/A,0.0K,✅ Normal Operation
2475,2475,298.9K,1503,N/A,0.0K,✅ Normal Operation
2476,2476,298.9K,1459,N/A,0.0K,✅ Normal Operation
2477,2477,298.9K,1449,N/A,0.0K,✅ Normal Operation
2478,2478,298.9K,1387,N/A,0.0K,✅ Normal Operation
2479,2479,298.9K,1456,N/A,0.0K,✅ Normal Operation
2480,2480,299.0K,1604,N/A,0.0K,✅ Normal Operation
2481,2481,299.0K,1734,N/A,0.0K,✅ Normal Operation
2482,2482,299.0K,1378,N/A,0.0K,✅ Normal Operation
2483,2483,298.9K,1504,N/A,0.0K,✅ Normal Operation
2484,2484,298.9K,1402,N/A,0.0K,✅ Normal Operation
2485,2485,298.8K,1524,N/A,0.0K,✅ Normal Operation
2486,2486,298.8K,1593,N/A,0.0K,✅ Normal Operation
2487,2487,298.9K,1772,N/A,0.0K,✅ Normal Operation
2488,2488,298.9K,1623,N/A,0.0K,✅ Normal Operation
2489,2489,298.9K,1356,N/A,0.0K,✅ Normal Operation
2490,2490,298.9K,1500,N/A,0.0K,✅ Normal Operation
2491,2491,299.1K,1566,N/A,0.0K,✅ Normal Operation
2492,2492,299.1K,1445,N/A,0.0K,✅ Normal Operation
2493,2493,299.0K,1382,N/A,0.0K,✅ Normal Operation
2494,2494,299.0K,1418,N/A,0.0K,✅ Normal Operation
2495,2495,299.1K,1329,N/A,0.0K,✅ Normal Operation
2496,2496,299.1K,1491,N/A,0.0K,✅ Normal Operation
2497,2497,299.2K,1573,N/A,0.0K,✅ Normal Operation
2498,2498,299.2K,1521,N/A,0.0K,✅ Normal Operation
2499,2499,299.1K,1467,N/A,0.0K,✅ Normal Operation
2500,2500,299.1K,1325,N/A,0.0K,✅ Normal Operation
2501,2501,299.1K,1617,N/A,0.0K,✅ Normal Operation
2502,2502,299.1K,1476,N/A,0.0K,✅ Normal Operation
2503,2503,299.2K,1515,N/A,0.0K,✅ Normal Operation
2504,2504,299.2K,1408,N/A,0.0K,✅ Normal Operation
2505,2505,299.2K,1468,N/A,0.0K,✅ Normal Operation
2506,2506,299.2K,1387,N/A,0.0K,✅ Normal Operation
2507,2507,299.2K,1503,N/A,0.0K,✅ Normal Operation
2508,2508,299.2K,1410,N/A,0.0K,✅ Normal Operation
2509,2509,299.0K,1615,N/A,0.0K,✅ Normal Operation
2510,2510,299.0K,1511,N/A,0.0K,✅ Normal Operation
2511,2511,299.1K,1405,N/A,0.0K,✅ Normal Operation
2512,2512,299.0K,1526,N/A,0.0K,✅ Normal Operation
2513,2513,298.9K,1530,N/A,0.0K,✅ Normal Operation
2514,2514,299.0K,1583,N/A,0.0K,✅ Normal Operation
2515,2515,298.9K,2069,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
2516,2516,298.8K,1490,N/A,0.0K,✅ Normal Operation
2517,2517,298.8K,1736,N/A,0.0K,✅ Normal Operation
2518,2518,298.8K,1395,N/A,0.0K,✅ Normal Operation
2519,2519,298.9K,1425,N/A,0.0K,✅ Normal Operation
2520,2520,298.8K,1631,N/A,0.0K,✅ Normal Operation
2521,2521,298.8K,1535,N/A,0.0K,✅ Normal Operation
2522,2522,298.8K,1584,N/A,0.0K,✅ Normal Operation
2523,2523,298.8K,1543,N/A,0.0K,✅ Normal Operation
2524,2524,298.8K,1635,N/A,0.0K,✅ Normal Operation
2525,2525,298.8K,1446,N/A,0.0K,✅ Normal Operation
2526,2526,298.8K,1598,N/A,0.0K,✅ Normal Operation
2527,2527,298.8K,1501,N/A,0.0K,✅ Normal Operation
2528,2528,298.8K,1450,N/A,0.0K,✅ Normal Operation
2529,2529,298.8K,1730,N/A,0.0K,✅ Normal Operation
2530,2530,298.8K,1571,N/A,0.0K,✅ Normal Operation
2531,2531,298.9K,1438,N/A,0.0K,✅ Normal Operation
2532,2532,298.8K,1510,N/A,0.0K,✅ Normal Operation
2533,2533,298.9K,1389,N/A,0.0K,✅ Normal Operation
2534,2534,298.8K,1490,N/A,0.0K,✅ Normal Operation
2535,2535,298.9K,1729,N/A,0.0K,✅ Normal Operation
2536,2536,299.0K,1495,N/A,0.0K,✅ Normal Operation
2537,2537,298.9K,1281,N/A,0.0K,✅ Normal Operation
2538,2538,298.9K,1353,N/A,0.0K,✅ Normal Operation
2539,2539,299.1K,1429,N/A,0.0K,✅ Normal Operation
2540,2540,299.1K,1413,N/A,0.0K,✅ Normal Operation
2541,2541,299.1K,1502,N/A,0.0K,✅ Normal Operation
2542,2542,299.1K,1553,N/A,0.0K,✅ Normal Operation
2543,2543,299.2K,1712,N/A,0.0K,✅ Normal Operation
2544,2544,299.3K,1786,N/A,0.0K,✅ Normal Operation
2545,2545,299.2K,1951,N/A,0.0K,✅ Normal Operation
2546,2546,299.2K,1541,N/A,0.0K,✅ Normal Operation
2547,2547,299.2K,1605,N/A,0.0K,✅ Normal Operation
2548,2548,299.2K,1578,N/A,0.0K,✅ Normal Operation
2549,2549,299.3K,1440,N/A,0.0K,✅ Normal Operation
2550,2550,299.4K,1489,N/A,0.0K,✅ Normal Operation
2551,2551,299.4K,1366,N/A,0.0K,✅ Normal Operation
2552,2552,299.3K,1541,N/A,0.0K,✅ Normal Operation
2553,2553,299.3K,1552,N/A,0.0K,✅ Normal Operation
2554,2554,299.3K,1473,N/A,0.0K,✅ Normal Operation
2555,2555,299.3K,1531,N/A,0.0K,✅ Normal Operation
2556,2556,299.3K,1511,N/A,0.0K,✅ Normal Operation
2557,2557,299.3K,1449,N/A,0.0K,✅ Normal Operation
2558,2558,299.4K,1440,N/A,0.0K,✅ Normal Operation
2559,2559,299.2K,1881,N/A,0.0K,✅ Normal Operation
2560,2560,299.3K,1447,N/A,0.0K,✅ Normal Operation
2561,2561,299.4K,1326,N/A,0.0K,✅ Normal Operation
2562,2562,299.4K,1607,N/A,0.0K,✅ Normal Operation
2563,2563,299.3K,1551,N/A,0.0K,✅ Normal Operation
2564,2564,299.3K,1496,N/A,0.0K,✅ Normal Operation
2565,2565,299.3K,1493,N/A,0.0K,✅ Normal Operation
2566,2566,299.4K,1304,N/A,0.0K,✅ Normal Operation
2567,2567,299.3K,1420,N/A,0.0K,✅ Normal Operation
2568,2568,299.4K,1766,N/A,0.0K,✅ Normal Operation
2569,2569,299.6K,1450,N/A,0.0K,✅ Normal Operation
2570,2570,299.5K,1872,N/A,0.0K,✅ Normal Operation
2571,2571,299.6K,1713,N/A,0.0K,✅ Normal Operation
2572,2572,299.5K,1497,N/A,0.0K,✅ Normal Operation
2573,2573,299.4K,1352,N/A,0.0K,✅ Normal Operation
2574,2574,299.5K,1499,N/A,0.0K,✅ Normal Operation
2575,2575,299.5K,1972,N/A,0.0K,✅ Normal Operation
2576,2576,299.5K,1422,N/A,0.0K,✅ Normal Operation
2577,2577,299.5K,1523,N/A,0.0K,✅ Normal Operation
2578,2578,299.5K,1563,N/A,0.0K,✅ Normal Operation
2579,2579,299.4K,1391,N/A,0.0K,✅ Normal Operation
2580,2580,299.3K,1795,N/A,0.0K,✅ Normal Operation
2581,2581,299.3K,1293,N/A,0.0K,✅ Normal Operation
2582,2582,299.2K,1345,N/A,0.0K,✅ Normal Operation
2583,2583,299.2K,1615,N/A,0.0K,✅ Normal Operation
2584,2584,299.2K,1342,N/A,0.0K,✅ Normal Operation
2585,2585,299.1K,1502,N/A,0.0K,✅ Normal Operation
2586,2586,299.0K,1620,N/A,0.0K,✅ Normal Operation
2587,2587,299.0K,1537,N/A,0.0K,✅ Normal Operation
2588,2588,299.0K,2248,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
2589,2589,299.0K,1706,N/A,0.0K,✅ Normal Operation
2590,2590,299.0K,2250,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
2591,2591,299.0K,1396,N/A,0.0K,✅ Normal Operation
2592,2592,298.9K,1522,N/A,0.0K,✅ Normal Operation
2593,2593,298.9K,1539,N/A,0.0K,✅ Normal Operation
2594,2594,298.9K,1415,N/A,0.0K,✅ Normal Operation
2595,2595,298.8K,1446,N/A,0.0K,✅ Normal Operation
2596,2596,298.8K,1486,N/A,0.0K,✅ Normal Operation
2597,2597,299.0K,1426,N/A,0.0K,✅ Normal Operation
2598,2598,299.0K,1449,N/A,0.0K,✅ Normal Operation
2599,2599,299.1K,1320,N/A,0.0K,✅ Normal Operation
2600,2600,299.2K,1447,N/A,0.0K,✅ Normal Operation
2601,2601,299.3K,1422,N/A,0.0K,✅ Normal Operation
2602,2602,299.3K,1399,N/A,0.0K,✅ Normal Operation
2603,2603,299.4K,1427,N/A,0.0K,✅ Normal Operation
2604,2604,299.3K,1334,N/A,0.0K,✅ Normal Operation
2605,2605,299.3K,1385,N/A,0.0K,✅ Normal Operation
2606,2606,299.4K,1552,N/A,0.0K,✅ Normal Operation
2607,2607,299.4K,1534,N/A,0.0K,✅ Normal Operation
2608,2608,299.4K,1448,N/A,0.0K,✅ Normal Operation
2609,2609,299.5K,1409,N/A,0.0K,✅ Normal Operation
2610,2610,299.4K,1621,N/A,0.0K,✅ Normal Operation
2611,2611,299.4K,1547,N/A,0.0K,✅ Normal Operation
2612,2612,299.4K,1957,N/A,0.0K,✅ Normal Operation
2613,2613,299.4K,2421,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
2614,2614,299.3K,1571,N/A,0.0K,✅ Normal Operation
2615,2615,299.3K,1634,N/A,0.0K,✅ Normal Operation
2616,2616,299.3K,1516,N/A,0.0K,✅ Normal Operation
2617,2617,299.4K,1207,N/A,0.0K,✅ Normal Operation
2618,2618,299.4K,1670,N/A,0.0K,✅ Normal Operation
2619,2619,299.4K,1461,N/A,0.0K,✅ Normal Operation
2620,2620,299.4K,1569,N/A,0.0K,✅ Normal Operation
2621,2621,299.4K,1556,N/A,0.0K,✅ Normal Operation
2622,2622,299.5K,1506,N/A,0.0K,✅ Normal Operation
2623,2623,299.6K,1642,N/A,0.0K,✅ Normal Operation
2624,2624,299.6K,1283,N/A,0.0K,✅ Normal Operation
2625,2625,299.7K,1375,N/A,0.0K,✅ Normal Operation
2626,2626,299.7K,1399,N/A,0.0K,✅ Normal Operation
2627,2627,299.7K,1650,N/A,0.0K,✅ Normal Operation
2628,2628,299.8K,1346,N/A,0.0K,✅ Normal Operation
2629,2629,299.9K,1410,N/A,0.0K,✅ Normal Operation
2630,2630,300.0K,1586,N/A,0.0K,✅ Normal Operation
2631,2631,300.0K,1372,N/A,0.0K,✅ Normal Operation
2632,2632,300.0K,1529,N/A,0.0K,✅ Normal Operation
2633,2633,300.0K,1652,N/A,0.0K,✅ Normal Operation
2634,2634,300.1K,1532,N/A,0.0K,✅ Normal Operation
2635,2635,300.0K,1554,N/A,0.0K,✅ Normal Operation
2636,2636,299.9K,1462,N/A,0.0K,✅ Normal Operation
2637,2637,299.9K,1254,N/A,0.0K,✅ Normal Operation
2638,2638,299.9K,1294,N/A,0.0K,✅ Normal Operation
2639,2639,299.8K,1739,N/A,0.0K,✅ Normal Operation
2640,2640,299.8K,1412,N/A,0.0K,✅ Normal Operation
2641,2641,299.9K,1372,N/A,0.0K,✅ Normal Operation
2642,2642,299.8K,1420,N/A,0.0K,✅ Normal Operation
2643,2643,299.8K,1542,N/A,0.0K,✅ Normal Operation
2644,2644,299.8K,1401,N/A,0.0K,✅ Normal Operation
2645,2645,299.8K,1510,N/A,0.0K,✅ Normal Operation
2646,2646,299.9K,1547,N/A,0.0K,✅ Normal Operation
2647,2647,299.8K,1453,N/A,0.0K,✅ Normal Operation
2648,2648,299.8K,1408,N/A,0.0K,✅ Normal Operation
2649,2649,299.8K,1436,N/A,0.0K,✅ Normal Operation
2650,2650,299.9K,1582,N/A,0.0K,✅ Normal Operation
2651,2651,299.9K,1280,N/A,0.0K,✅ Normal Operation
2652,2652,299.9K,2008,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
2653,2653,299.9K,1772,N/A,0.0K,✅ Normal Operation
2654,2654,299.9K,1779,N/A,0.0K,✅ Normal Operation
2655,2655,299.9K,1567,N/A,0.0K,✅ Normal Operation
2656,2656,299.8K,1751,N/A,0.0K,✅ Normal Operation
2657,2657,299.9K,1349,N/A,0.0K,✅ Normal Operation
2658,2658,300.0K,1425,N/A,0.0K,✅ Normal Operation
2659,2659,300.0K,1395,N/A,0.0K,✅ Normal Operation
2660,2660,299.8K,1595,N/A,0.0K,✅ Normal Operation
2661,2661,299.8K,1291,N/A,0.0K,✅ Normal Operation
2662,2662,299.9K,1509,N/A,0.0K,✅ Normal Operation
2663,2663,299.9K,1483,N/A,0.0K,✅ Normal Operation
2664,2664,299.9K,1620,N/A,0.0K,✅ Normal Operation
2665,2665,299.9K,1487,N/A,0.0K,✅ Normal Operation
2666,2666,299.8K,2256,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
2667,2667,299.7K,1691,N/A,0.0K,✅ Normal Operation
2668,2668,299.8K,1663,N/A,0.0K,✅ Normal Operation
2669,2669,299.8K,1640,N/A,0.0K,✅ Normal Operation
2670,2670,299.7K,1494,N/A,0.0K,✅ Normal Operation
2671,2671,299.8K,1467,N/A,0.0K,✅ Normal Operation
2672,2672,299.7K,1399,N/A,0.0K,✅ Normal Operation
2673,2673,299.7K,1445,N/A,0.0K,✅ Normal Operation
2674,2674,299.8K,1480,N/A,0.0K,✅ Normal Operation
2675,2675,299.7K,1546,N/A,0.0K,✅ Normal Operation
2676,2676,299.7K,1574,N/A,0.0K,✅ Normal Operation
2677,2677,299.7K,1592,N/A,0.0K,✅ Normal Operation
2678,2678,299.8K,1495,N/A,0.0K,✅ Normal Operation
2679,2679,299.8K,1447,N/A,0.0K,✅ Normal Operation
2680,2680,299.8K,1476,N/A,0.0K,✅ Normal Operation
2681,2681,299.8K,1641,N/A,0.0K,✅ Normal Operation
2682,2682,299.8K,1545,N/A,0.0K,✅ Normal Operation
2683,2683,299.9K,1364,N/A,0.0K,✅ Normal Operation
2684,2684,299.8K,1590,N/A,0.0K,✅ Normal Operation
2685,2685,299.8K,1460,N/A,0.0K,✅ Normal Operation
2686,2686,299.8K,1609,N/A,0.0K,✅ Normal Operation
2687,2687,299.8K,1633,N/A,0.0K,✅ Normal Operation
2688,2688,299.9K,1348,N/A,0.0K,✅ Normal Operation
2689,2689,299.9K,1322,N/A,0.0K,✅ Normal Operation
2690,2690,300.0K,1641,N/A,0.0K,✅ Normal Operation
2691,2691,300.0K,1728,N/A,0.0K,✅ Normal Operation
2692,2692,300.0K,1431,N/A,0.0K,✅ Normal Operation
2693,2693,300.1K,1641,N/A,0.0K,✅ Normal Operation
2694,2694,300.1K,1622,N/A,0.0K,✅ Normal Operation
2695,2695,300.1K,1625,N/A,0.0K,✅ Normal Operation
2696,2696,300.0K,1869,N/A,0.0K,✅ Normal Operation
2697,2697,300.0K,1452,N/A,0.0K,✅ Normal Operation
2698,2698,300.0K,1618,N/A,0.0K,✅ Normal Operation
2699,2699,300.0K,2010,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
2700,2700,299.9K,1363,N/A,0.0K,✅ Normal Operation
2701,2701,299.9K,1473,N/A,0.0K,✅ Normal Operation
2702,2702,299.9K,1333,N/A,0.0K,✅ Normal Operation
2703,2703,299.8K,1760,N/A,0.0K,✅ Normal Operation
2704,2704,299.8K,1372,N/A,0.0K,✅ Normal Operation
2705,2705,299.7K,1608,N/A,0.0K,✅ Normal Operation
2706,2706,299.7K,1326,N/A,0.0K,✅ Normal Operation
2707,2707,299.6K,1560,N/A,0.0K,✅ Normal Operation
2708,2708,299.6K,1539,N/A,0.0K,✅ Normal Operation
2709,2709,299.6K,2266,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
2710,2710,299.6K,1641,N/A,0.0K,✅ Normal Operation
2711,2711,299.6K,1574,N/A,0.0K,✅ Normal Operation
2712,2712,299.6K,1407,N/A,0.0K,✅ Normal Operation
2713,2713,299.7K,1302,N/A,0.0K,✅ Normal Operation
2714,2714,299.6K,1651,N/A,0.0K,✅ Normal Operation
2715,2715,299.6K,1366,N/A,0.0K,✅ Normal Operation
2716,2716,299.5K,1701,N/A,0.0K,✅ Normal Operation
2717,2717,299.5K,1498,N/A,0.0K,✅ Normal Operation
2718,2718,299.5K,1422,N/A,0.0K,✅ Normal Operation
2719,2719,299.5K,1357,N/A,0.0K,✅ Normal Operation
2720,2720,299.5K,1690,N/A,0.0K,✅ Normal Operation
2721,2721,299.6K,1559,N/A,0.0K,✅ Normal Operation
2722,2722,299.6K,1553,N/A,0.0K,✅ Normal Operation
2723,2723,299.6K,1558,N/A,0.0K,✅ Normal Operation
2724,2724,299.7K,1362,N/A,0.0K,✅ Normal Operation
2725,2725,299.8K,1470,N/A,0.0K,✅ Normal Operation
2726,2726,299.8K,1555,N/A,0.0K,✅ Normal Operation
2727,2727,299.8K,1423,N/A,0.0K,✅ Normal Operation
2728,2728,299.7K,1434,N/A,0.0K,✅ Normal Operation
2729,2729,299.7K,1779,N/A,0.0K,✅ Normal Operation
2730,2730,299.7K,1417,N/A,0.0K,✅ Normal Operation
2731,2731,299.6K,1425,N/A,0.0K,✅ Normal Operation
2732,2732,299.7K,1597,N/A,0.0K,✅ Normal Operation
2733,2733,299.7K,1346,N/A,0.0K,✅ Normal Operation
2734,2734,299.7K,1422,N/A,0.0K,✅ Normal Operation
2735,2735,299.7K,1572,N/A,0.0K,✅ Normal Operation
2736,2736,299.7K,1412,N/A,0.0K,✅ Normal Operation
2737,2737,299.7K,1576,N/A,0.0K,✅ Normal Operation
2738,2738,299.7K,1508,N/A,0.0K,✅ Normal Operation
2739,2739,299.8K,1496,N/A,0.0K,✅ Normal Operation
2740,2740,299.8K,1572,N/A,0.0K,✅ Normal Operation
2741,2741,299.6K,1525,N/A,0.0K,✅ Normal Operation
2742,2742,299.6K,1378,N/A,0.0K,✅ Normal Operation
2743,2743,299.6K,1369,N/A,0.0K,✅ Normal Operation
2744,2744,299.6K,1476,N/A,0.0K,✅ Normal Operation
2745,2745,299.7K,1620,N/A,0.0K,✅ Normal Operation
2746,2746,299.7K,1603,N/A,0.0K,✅ Normal Operation
2747,2747,299.7K,1411,N/A,0.0K,✅ Normal Operation
2748,2748,299.7K,1616,N/A,0.0K,✅ Normal Operation
2749,2749,299.7K,1631,N/A,0.0K,✅ Normal Operation
2750,2750,299.7K,1685,N/A,0.0K,✅ Normal Operation
2751,2751,299.7K,1456,N/A,0.0K,✅ Normal Operation
2752,2752,299.7K,1417,N/A,0.0K,✅ Normal Operation
2753,2753,299.7K,1851,N/A,0.0K,✅ Normal Operation
2754,2754,299.7K,1715,N/A,0.0K,✅ Normal Operation
2755,2755,299.6K,1630,N/A,0.0K,✅ Normal Operation
